1608,1617,66307,1598,66236,1468028966.7
1608,1617,66307,1598,66236,1468028984.36
1608,1617,66307,1598,66236,1468028987.53
1608,1617,66307,1598,66236,1468029051.56
1609,1616,80302,1600,76079,1468029222.14
1609,1616,90166,1602,86690,1468029465.8
1608,1614,109544,1602,107683,1468029577.73
1608,1614,109544,1602,107683,1468029594.17
1609,1616,90166,1602,86690,1468029640.5
1613,1615,74210,1610,77920,1468029912.58
1608,1614,109544,1602,107683,1468029964.14
1612,1614,79915,1610,83052,1468030088.48
1612,1614,79915,1610,83052,1468030268.0
1612,1614,79915,1610,83052,1468030277.04
1612,1614,85404,1610,90858,1468030435.54
1612,1614,79915,1610,83052,1468030447.13
1612,1614,85404,1610,90858,1468030608.12
1612,1614,85404,1610,90858,1468030621.9
1612,1614,85404,1610,90858,1468030666.28
1609,1613,92115,1606,103262,1468030674.75
1612,1614,85404,1610,90858,1468030712.3
1609,1613,92115,1606,103262,1468030723.42
1612,1614,85404,1610,90858,1468030769.74
1612,1614,85404,1610,90858,1468030796.28
1612,1614,85404,1610,90858,1468030828.46
1609,1613,92115,1606,103262,1468030900.8
1609,1614,105925,1605,111701,1468031408.93
1609,1614,113712,1604,117697,1468031431.32
1609,1614,105925,1605,111701,1468031450.48
1609,1614,113712,1604,117697,1468031529.84
1609,1614,113712,1604,117697,1468031596.57
1609,1614,105925,1605,111701,1468031610.62
1603,1611,54712,1597,64115,1468031732.46
1603,1611,54712,1597,64115,1468031812.39
1609,1614,113712,1604,117697,1468031829.14
1603,1611,54712,1597,64115,1468031938.84
1603,1611,54712,1597,64115,1468031971.67
1603,1611,54712,1597,64115,1468031991.16
1604,1610,56459,1598,66782,1468032030.21
1603,1611,54712,1597,64115,1468032138.93
1604,1610,56459,1598,66782,1468032156.52
1604,1610,64430,1599,76595,1468032277.9
1604,1610,56459,1598,66782,1468032295.94
1604,1610,56459,1598,66782,1468032310.17
1604,1610,64430,1599,76595,1468032352.47
1604,1610,64430,1599,76595,1468032409.44
1604,1610,64430,1599,76595,1468032415.87
1609,1610,44338,1608,29817,1468033615.75
1609,1610,44338,1608,29817,1468033624.03
1609,1610,44338,1608,29817,1468033632.12
1609,1610,46693,1608,37343,1468033640.16
1613,1615,55132,1609,39007,1468034299.67
1613,1615,55132,1609,39007,1468034653.45
1613,1615,55132,1609,39007,1468034658.83
1614,1618,61582,1609,40925,1468034700.35
1614,1618,61582,1609,40925,1468034802.5
1614,1618,70328,1610,51247,1468034808.38
1614,1618,61582,1609,40925,1468034814.21
1614,1618,70328,1610,51247,1468034820.03
1614,1618,61582,1609,40925,1468034825.87
1614,1618,70328,1610,51247,1468034831.76
1614,1618,70328,1610,51247,1468034837.61
1614,1618,61582,1609,40925,1468034843.45
1614,1618,70328,1610,51247,1468034849.48
1614,1618,61582,1609,40925,1468034855.32
1614,1618,61582,1609,40925,1468034861.17
1614,1618,61582,1609,40925,1468034867.05
1614,1618,61582,1609,40925,1468034873.03
1614,1618,70328,1610,51247,1468034946.53
1614,1618,72250,1610,52068,1468034952.66
1614,1618,72250,1610,52068,1468034958.59
1614,1618,72250,1610,52068,1468034964.51
1614,1618,70328,1610,51247,1468034970.5
1614,1618,72250,1610,52068,1468034976.46
1614,1618,70328,1610,51247,1468034982.36
1614,1618,70328,1610,51247,1468034988.29
1614,1618,72250,1610,52068,1468034994.23
1614,1618,70328,1610,51247,1468035000.16
1614,1618,72250,1610,52068,1468035006.63
1614,1618,70328,1610,51247,1468035012.55
1614,1618,72250,1610,52068,1468035018.49
1614,1618,72250,1610,52068,1468035024.44
1614,1618,70328,1610,51247,1468035150.42
1614,1618,72250,1610,52068,1468035156.27
1614,1618,70328,1610,51247,1468035162.26
1614,1618,72250,1610,52068,1468035168.13
1614,1618,70328,1610,51247,1468035173.99
1614,1618,72250,1610,52068,1468035179.84
1614,1618,70328,1610,51247,1468035185.73
1614,1618,70328,1610,51247,1468035191.59
1614,1618,70328,1610,51247,1468035197.43
1614,1618,70328,1610,51247,1468035203.28
1614,1618,72250,1610,52068,1468035209.12
1614,1618,72250,1610,52068,1468035215.1
1614,1618,70328,1610,51247,1468035220.95
1614,1618,70328,1610,51247,1468035226.8
1614,1618,72250,1610,52068,1468035232.64
1614,1618,72250,1610,52068,1468035238.49
